Year,Sex,Age,Population
2029,Female,36,"41,197"
2029,Female,37,"40,716"
2029,Female,38,"40,021"
2029,Female,39,"41,035"
2029,Female,40,"40,209"
2029,Female,41,"39,460"
2029,Female,42,"39,059"
2029,Female,43,"39,108"
2029,Female,44,"39,271"
2029,Female,45,"38,900"
2029,Female,46,"38,631"
2029,Female,47,"38,197"
2029,Female,48,"37,235"
2029,Female,49,"35,988"
2029,Female,50,"34,864"
2029,Female,51,"33,763"
2029,Female,52,"33,241"
2029,Female,53,"33,519"
2029,Female,54,"33,263"
2029,Female,55,"32,774"
2029,Female,56,"33,059"
2029,Female,57,"33,288"
2029,Female,58,"35,837"
2029,Female,59,"35,476"
2029,Female,60,"35,498"
2029,Female,61,"34,248"
2029,Female,62,"33,265"
2029,Female,63,"34,508"
2029,Female,64,"35,979"
2029,Female,65,"37,736"
2029,Female,66,"37,746"
2029,Female,67,"36,528"
2029,Female,68,"36,863"
2029,Female,69,"36,148"
2029,Female,70,"35,092"
2029,Female,71,"34,423"
2029,Female,72,"33,312"
2029,Female,73,"32,187"
2029,Female,74,"31,560"
2029,Female,75,"29,777"
2029,Female,76,"28,016"
2029,Female,77,"26,621"
2029,Female,78,"25,675"
2029,Female,79,"24,995"
2029,Female,80,"23,502"
2029,Female,81,"22,714"
2029,Female,82,"22,043"
2029,Female,83,"17,624"
2029,Female,84,"15,866"
2029,Female,85,"15,035"
2029,Female,86,"13,717"
2029,Female,87,"12,022"
2029,Female,88,"11,115"
2029,Female,89,"9,447"
2029,Female,90,"8,288"
2029,Female,91,"7,368"
2029,Female,92,"6,398"
2029,Female,93,"5,489"
2029,Female,94,"4,610"
2029,Female,95,"3,736"
2029,Female,96,"3,116"
2029,Female,97,"2,512"
2029,Female,98,"1,956"
2029,Female,99,"1,510"
2029,Female,100+,"4,116"
2030,Male,0,"25,530"
2030,Male,1,"25,866"
2030,Male,2,"26,165"
2030,Male,3,"26,430"
2030,Male,4,"26,655"
2030,Male,5,"26,854"
2030,Male,6,"26,994"
2030,Male,7,"27,097"
2030,Male,8,"27,162"
2030,Male,9,"27,214"
2030,Male,10,"27,239"
2030,Male,11,"27,228"
2030,Male,12,"27,157"
2030,Male,13,"27,096"
2030,Male,14,"27,021"
2030,Male,15,"26,991"
2030,Male,16,"26,920"
2030,Male,17,"27,234"
2030,Male,18,"27,139"
2030,Male,19,"27,250"
2030,Male,20,"28,435"
2030,Male,21,"28,981"
2030,Male,22,"29,216"
2030,Male,23,"29,299"
2030,Male,24,"29,068"
2030,Male,25,"29,376"
2030,Male,26,"30,080"
2030,Male,27,"30,609"
2030,Male,28,"31,134"
2030,Male,29,"32,130"
2030,Male,30,"33,773"
2030,Male,31,"35,315"
2030,Male,32,"36,745"
2030,Male,33,"38,990"
2030,Male,34,"42,298"
2030,Male,35,"43,434"
2030,Male,36,"43,327"
2030,Male,37,"42,711"
2030,Male,38,"41,691"
2030,Male,39,"40,725"
2030,Male,40,"39,970"
2030,Male,41,"39,142"
2030,Male,42,"37,717"
2030,Male,43,"36,889"
2030,Male,44,"37,662"
2030,Male,45,"37,755"
2030,Male,46,"37,053"
2030,Male,47,"36,695"
2030,Male,48,"36,023"
2030,Male,49,"35,967"
2030,Male,50,"35,070"
2030,Male,51,"33,584"
2030,Male,52,"32,340"
2030,Male,53,"31,988"
2030,Male,54,"31,777"
2030,Male,55,"31,568"
2030,Male,56,"30,644"
2030,Male,57,"31,035"
2030,Male,58,"31,264"
2030,Male,59,"33,271"
2030,Male,60,"33,023"
2030,Male,61,"32,431"
2030,Male,62,"31,421"
2030,Male,63,"30,886"
2030,Male,64,"31,399"
2030,Male,65,"33,023"
2030,Male,66,"33,947"
2030,Male,67,"34,800"
2030,Male,68,"33,319"
2030,Male,69,"33,645"
2030,Male,70,"32,703"
2030,Male,71,"31,599"
2030,Male,72,"31,475"
2030,Male,73,"30,240"
2030,Male,74,"29,507"
2030,Male,75,"28,162"
2030,Male,76,"26,695"
2030,Male,77,"25,167"
2030,Male,78,"23,745"
2030,Male,79,"22,561"
2030,Male,80,"21,391"
2030,Male,81,"19,851"
2030,Male,82,"19,037"
2030,Male,83,"17,766"
2030,Male,84,"14,205"
2030,Male,85,"12,520"
2030,Male,86,"11,589"
2030,Male,87,"10,141"
2030,Male,88,"8,627"
2030,Male,89,"7,485"
2030,Male,90,"6,482"
2030,Male,91,"5,488"
2030,Male,92,"4,652"
2030,Male,93,"3,851"
2030,Male,94,"3,300"
2030,Male,95,"2,668"
2030,Male,96,"2,045"
2030,Male,97,"1,669"
2030,Male,98,"1,372"
2030,Male,99,"1,000"
2030,Male,100+,"2,448"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2030,Female,0,"24,294"
2030,Female,1,"24,616"
2030,Female,2,"24,889"
2030,Female,3,"25,122"
2030,Female,4,"25,316"
2030,Female,5,"25,471"
2030,Female,6,"25,580"
2030,Female,7,"25,658"
2030,Female,8,"25,698"
2030,Female,9,"25,716"
2030,Female,10,"25,693"
2030,Female,11,"25,673"
2030,Female,12,"25,601"
2030,Female,13,"25,518"
2030,Female,14,"25,425"
2030,Female,15,"25,247"
2030,Female,16,"25,134"
2030,Female,17,"25,545"
2030,Female,18,"25,491"
2030,Female,19,"25,938"
2030,Female,20,"26,084"
2030,Female,21,"27,024"
2030,Female,22,"27,633"
2030,Female,23,"27,790"
2030,Female,24,"28,137"
2030,Female,25,"28,670"
2030,Female,26,"29,383"
2030,Female,27,"30,086"
2030,Female,28,"30,617"
2030,Female,29,"32,003"
2030,Female,30,"33,572"
2030,Female,31,"35,550"
2030,Female,32,"37,237"
2030,Female,33,"38,639"
2030,Female,34,"41,729"
2030,Female,35,"42,153"
2030,Female,36,"41,954"
2030,Female,37,"41,680"
2030,Female,38,"41,148"
2030,Female,39,"40,454"
2030,Female,40,"41,439"
2030,Female,41,"40,601"
2030,Female,42,"39,815"
2030,Female,43,"39,395"
2030,Female,44,"39,392"
2030,Female,45,"39,569"
2030,Female,46,"39,127"
2030,Female,47,"38,860"
2030,Female,48,"38,402"
2030,Female,49,"37,392"
2030,Female,50,"36,136"
2030,Female,51,"34,999"
2030,Female,52,"33,894"
2030,Female,53,"33,336"
2030,Female,54,"33,649"
2030,Female,55,"33,387"
2030,Female,56,"32,869"
2030,Female,57,"33,138"
2030,Female,58,"33,379"
2030,Female,59,"35,927"
2030,Female,60,"35,532"
2030,Female,61,"35,567"
2030,Female,62,"34,298"
2030,Female,63,"33,268"
2030,Female,64,"34,482"
2030,Female,65,"35,939"
2030,Female,66,"37,677"
2030,Female,67,"37,674"
2030,Female,68,"36,402"
2030,Female,69,"36,684"
2030,Female,70,"35,859"
2030,Female,71,"34,777"
2030,Female,72,"34,116"
2030,Female,73,"32,984"
2030,Female,74,"31,785"
2030,Female,75,"31,114"
2030,Female,76,"29,235"
2030,Female,77,"27,508"
2030,Female,78,"26,088"
2030,Female,79,"25,070"
2030,Female,80,"24,337"
2030,Female,81,"22,745"
2030,Female,82,"21,948"
2030,Female,83,"21,195"
2030,Female,84,"16,913"
2030,Female,85,"15,229"
2030,Female,86,"14,326"
2030,Female,87,"12,964"
2030,Female,88,"11,280"
2030,Female,89,"10,223"
2030,Female,90,"8,703"
2030,Female,91,"7,513"
2030,Female,92,"6,612"
2030,Female,93,"5,678"
2030,Female,94,"4,788"
2030,Female,95,"3,890"
2030,Female,96,"3,086"
2030,Female,97,"2,582"
2030,Female,98,"1,951"
2030,Female,99,"1,575"
2030,Female,100+,"4,308"
2031,Male,0,"25,327"
2031,Male,1,"25,787"
2031,Male,2,"26,124"
2031,Male,3,"26,436"
2031,Male,4,"26,708"
2031,Male,5,"26,956"
2031,Male,6,"27,139"
2031,Male,7,"27,282"
2031,Male,8,"27,385"
2031,Male,9,"27,461"
2031,Male,10,"27,521"
2031,Male,11,"27,539"
2031,Male,12,"27,530"
2031,Male,13,"27,461"
2031,Male,14,"27,403"
2031,Male,15,"27,306"
2031,Male,16,"27,294"
2031,Male,17,"27,194"
2031,Male,18,"27,553"
2031,Male,19,"27,559"
2031,Male,20,"27,751"
2031,Male,21,"28,949"
2031,Male,22,"29,553"
2031,Male,23,"29,810"
2031,Male,24,"29,924"
2031,Male,25,"29,809"
2031,Male,26,"30,097"
2031,Male,27,"30,843"
2031,Male,28,"31,389"
2031,Male,29,"31,862"
2031,Male,30,"32,831"
2031,Male,31,"34,427"
2031,Male,32,"35,908"
2031,Male,33,"37,270"
2031,Male,34,"39,519"
2031,Male,35,"42,791"
2031,Male,36,"43,894"
2031,Male,37,"43,763"
2031,Male,38,"43,092"
2031,Male,39,"42,089"
2031,Male,40,"41,094"
2031,Male,41,"40,295"
2031,Male,42,"39,461"
2031,Male,43,"38,026"
2031,Male,44,"37,122"
2031,Male,45,"37,865"
2031,Male,46,"37,877"
2031,Male,47,"37,187"
2031,Male,48,"36,786"
2031,Male,49,"36,058"
2031,Male,50,"35,957"
2031,Male,51,"35,091"
2031,Male,52,"33,578"
2031,Male,53,"32,336"
2031,Male,54,"31,974"
2031,Male,55,"31,790"
2031,Male,56,"31,569"
2031,Male,57,"30,661"
2031,Male,58,"31,020"
2031,Male,59,"31,241"
2031,Male,60,"33,212"
2031,Male,61,"32,940"
2031,Male,62,"32,312"
2031,Male,63,"31,352"
2031,Male,64,"30,745"
2031,Male,65,"31,249"
2031,Male,66,"32,803"
2031,Male,67,"33,726"
2031,Male,68,"34,555"
2031,Male,69,"33,042"
2031,Male,70,"33,337"
2031,Male,71,"32,327"
2031,Male,72,"31,193"
2031,Male,73,"31,019"
2031,Male,74,"29,666"
2031,Male,75,"28,815"
2031,Male,76,"27,489"
2031,Male,77,"25,950"
2031,Male,78,"24,329"
2031,Male,79,"22,841"
2031,Male,80,"21,617"
2031,Male,81,"20,435"
2031,Male,82,"18,888"
2031,Male,83,"17,999"
2031,Male,84,"16,909"
2031,Male,85,"13,391"
2031,Male,86,"11,728"
2031,Male,87,"10,720"
2031,Male,88,"9,368"
2031,Male,89,"7,860"
2031,Male,90,"6,842"
2031,Male,91,"5,727"
2031,Male,92,"4,866"
2031,Male,93,"3,992"
2031,Male,94,"3,310"
2031,Male,95,"2,795"
2031,Male,96,"2,125"
2031,Male,97,"1,682"
2031,Male,98,"1,383"
2031,Male,99,"1,033"
2031,Male,100+,"2,655"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2031,Female,0,"24,101"
2031,Female,1,"24,541"
2031,Female,2,"24,850"
2031,Female,3,"25,127"
2031,Female,4,"25,366"
2031,Female,5,"25,568"
2031,Female,6,"25,718"
2031,Female,7,"25,834"
2031,Female,8,"25,910"
2031,Female,9,"25,951"
2031,Female,10,"25,963"
2031,Female,11,"25,970"
2031,Female,12,"25,958"
2031,Female,13,"25,859"
2031,Female,14,"25,788"
2031,Female,15,"25,716"
2031,Female,16,"25,532"
2031,Female,17,"25,420"
2031,Female,18,"25,897"
2031,Female,19,"25,940"
2031,Female,20,"26,480"
2031,Female,21,"26,690"
2031,Female,22,"27,696"
2031,Female,23,"28,352"
2031,Female,24,"28,611"
2031,Female,25,"28,988"
2031,Female,26,"29,520"
2031,Female,27,"30,241"
2031,Female,28,"30,947"
2031,Female,29,"31,521"
2031,Female,30,"32,886"
2031,Female,31,"34,449"
2031,Female,32,"36,378"
2031,Female,33,"38,009"
2031,Female,34,"39,316"
2031,Female,35,"42,308"
2031,Female,36,"42,679"
2031,Female,37,"42,437"
2031,Female,38,"42,113"
2031,Female,39,"41,581"
2031,Female,40,"40,859"
2031,Female,41,"41,830"
2031,Female,42,"40,955"
2031,Female,43,"40,151"
2031,Female,44,"39,679"
2031,Female,45,"39,690"
2031,Female,46,"39,795"
2031,Female,47,"39,355"
2031,Female,48,"39,064"
2031,Female,49,"38,557"
2031,Female,50,"37,537"
2031,Female,51,"36,269"
2031,Female,52,"35,128"
2031,Female,53,"33,986"
2031,Female,54,"33,467"
2031,Female,55,"33,772"
2031,Female,56,"33,481"
2031,Female,57,"32,948"
2031,Female,58,"33,230"
2031,Female,59,"33,478"
2031,Female,60,"35,981"
2031,Female,61,"35,602"
2031,Female,62,"35,612"
2031,Female,63,"34,295"
2031,Female,64,"33,251"
2031,Female,65,"34,452"
2031,Female,66,"35,892"
2031,Female,67,"37,606"
2031,Female,68,"37,540"
2031,Female,69,"36,228"
2031,Female,70,"36,390"
2031,Female,71,"35,537"
2031,Female,72,"34,467"
2031,Female,73,"33,780"
2031,Female,74,"32,572"
2031,Female,75,"31,337"
2031,Female,76,"30,547"
2031,Female,77,"28,705"
2031,Female,78,"26,958"
2031,Female,79,"25,476"
2031,Female,80,"24,413"
2031,Female,81,"23,556"
2031,Female,82,"21,981"
2031,Female,83,"21,108"
2031,Female,84,"20,338"
2031,Female,85,"16,236"
2031,Female,86,"14,514"
2031,Female,87,"13,542"
2031,Female,88,"12,166"
2031,Female,89,"10,377"
2031,Female,90,"9,420"
2031,Female,91,"7,892"
2031,Female,92,"6,746"
2031,Female,93,"5,871"
2031,Female,94,"4,956"
2031,Female,95,"4,042"
2031,Female,96,"3,215"
2031,Female,97,"2,560"
2031,Female,98,"2,006"
2031,Female,99,"1,571"
2031,Female,100+,"4,505"
2032,Male,0,"25,233"
2032,Male,1,"25,588"
2032,Male,2,"26,048"
2032,Male,3,"26,398"
2032,Male,4,"26,718"
2032,Male,5,"27,013"
2032,Male,6,"27,245"
2032,Male,7,"27,431"
2032,Male,8,"27,574"
2032,Male,9,"27,688"
2032,Male,10,"27,772"
2032,Male,11,"27,825"
2032,Male,12,"27,845"
2032,Male,13,"27,839"
2032,Male,14,"27,772"
2032,Male,15,"27,692"
2032,Male,16,"27,613"
2032,Male,17,"27,572"
2032,Male,18,"27,517"
2032,Male,19,"27,976"
2032,Male,20,"28,064"
2032,Male,21,"28,269"
2032,Male,22,"29,526"
2032,Male,23,"30,152"
2032,Male,24,"30,440"
2032,Male,25,"30,671"
2032,Male,26,"30,538"
2032,Male,27,"30,871"
2032,Male,28,"31,634"
2032,Male,29,"32,128"
2032,Male,30,"32,573"
2032,Male,31,"33,495"
2032,Male,32,"35,030"
2032,Male,33,"36,443"
2032,Male,34,"37,807"
2032,Male,35,"40,020"
2032,Male,36,"43,258"
2032,Male,37,"44,336"
2032,Male,38,"44,148"
2032,Male,39,"43,495"
2032,Male,40,"42,462"
2032,Male,41,"41,423"
2032,Male,42,"40,618"
2032,Male,43,"39,774"
2032,Male,44,"38,262"
2032,Male,45,"37,330"
2032,Male,46,"37,990"
2032,Male,47,"38,013"
2032,Male,48,"37,280"
2032,Male,49,"36,821"
2032,Male,50,"36,050"
2032,Male,51,"35,979"
2032,Male,52,"35,082"
2032,Male,53,"33,571"
2032,Male,54,"32,322"
2032,Male,55,"31,988"
2032,Male,56,"31,792"
2032,Male,57,"31,583"
2032,Male,58,"30,650"
2032,Male,59,"31,000"
2032,Male,60,"31,197"
2032,Male,61,"33,130"
2032,Male,62,"32,819"
2032,Male,63,"32,240"
2032,Male,64,"31,210"
2032,Male,65,"30,604"
2032,Male,66,"31,052"
2032,Male,67,"32,598"
2032,Male,68,"33,497"
2032,Male,69,"34,266"
2032,Male,70,"32,746"
2032,Male,71,"32,954"
2032,Male,72,"31,913"
2032,Male,73,"30,745"
2032,Male,74,"30,433"
2032,Male,75,"28,975"
2032,Male,76,"28,129"
2032,Male,77,"26,726"
2032,Male,78,"25,089"
2032,Male,79,"23,407"
2032,Male,80,"21,890"
2032,Male,81,"20,656"
2032,Male,82,"19,447"
2032,Male,83,"17,863"
2032,Male,84,"17,135"
2032,Male,85,"15,945"
2032,Male,86,"12,549"
2032,Male,87,"10,853"
2032,Male,88,"9,908"
2032,Male,89,"8,539"
2032,Male,90,"7,188"
2032,Male,91,"6,048"
2032,Male,92,"5,080"
2032,Male,93,"4,177"
2032,Male,94,"3,433"
2032,Male,95,"2,804"
2032,Male,96,"2,226"
2032,Male,97,"1,748"
2032,Male,98,"1,395"
2032,Male,99,"1,041"
2032,Male,100+,"2,837"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2032,Female,0,"24,011"
2032,Female,1,"24,352"
2032,Female,2,"24,778"
2032,Female,3,"25,091"
2032,Female,4,"25,375"
2032,Female,5,"25,622"
2032,Female,6,"25,818"
2032,Female,7,"25,976"
2032,Female,8,"26,090"
2032,Female,9,"26,167"
2032,Female,10,"26,201"
2032,Female,11,"26,243"
2032,Female,12,"26,258"
2032,Female,13,"26,219"
2032,Female,14,"26,134"
2032,Female,15,"26,083"
2032,Female,16,"26,005"
2032,Female,17,"25,820"
2032,Female,18,"25,775"
2032,Female,19,"26,350"
2032,Female,20,"26,486"
2032,Female,21,"27,090"
2032,Female,22,"27,368"
2032,Female,23,"28,421"
2032,Female,24,"29,183"
2032,Female,25,"29,473"
2032,Female,26,"29,850"
2032,Female,27,"30,391"
2032,Female,28,"31,115"
2032,Female,29,"31,864"
2032,Female,30,"32,415"
2032,Female,31,"33,774"
2032,Female,32,"35,288"
2032,Female,33,"37,160"
2032,Female,34,"38,696"
2032,Female,35,"39,905"
2032,Female,36,"42,843"
2032,Female,37,"43,170"
2032,Female,38,"42,876"
2032,Female,39,"42,552"
2032,Female,40,"41,992"
2032,Female,41,"41,257"
2032,Female,42,"42,190"
2032,Female,43,"41,296"
2032,Female,44,"40,439"
2032,Female,45,"39,982"
2032,Female,46,"39,920"
2032,Female,47,"40,027"
2032,Female,48,"39,563"
2032,Female,49,"39,221"
2032,Female,50,"38,704"
2032,Female,51,"37,670"
2032,Female,52,"36,397"
2032,Female,53,"35,220"
2032,Female,54,"34,118"
2032,Female,55,"33,593"
2032,Female,56,"33,867"
2032,Female,57,"33,560"
2032,Female,58,"33,044"
2032,Female,59,"33,332"
2032,Female,60,"33,544"
2032,Female,61,"36,052"
2032,Female,62,"35,649"
2032,Female,63,"35,604"
2032,Female,64,"34,274"
2032,Female,65,"33,232"
2032,Female,66,"34,419"
2032,Female,67,"35,836"
2032,Female,68,"37,475"
2032,Female,69,"37,359"
2032,Female,70,"35,942"
2032,Female,71,"36,065"
2032,Female,72,"35,222"
2032,Female,73,"34,130"
2032,Female,74,"33,360"
2032,Female,75,"32,115"
2032,Female,76,"30,768"
2032,Female,77,"29,995"
2032,Female,78,"28,132"
2032,Female,79,"26,327"
2032,Female,80,"24,810"
2032,Female,81,"23,632"
2032,Female,82,"22,766"
2032,Female,83,"21,143"
2032,Female,84,"20,257"
2032,Female,85,"19,522"
2032,Female,86,"15,478"
2032,Female,87,"13,724"
2032,Female,88,"12,711"
2032,Female,89,"11,195"
2032,Female,90,"9,565"
2032,Female,91,"8,546"
2032,Female,92,"7,089"
2032,Female,93,"5,993"
2032,Female,94,"5,127"
2032,Female,95,"4,185"
2032,Female,96,"3,342"
2032,Female,97,"2,668"
2032,Female,98,"1,989"
2032,Female,99,"1,616"
2032,Female,100+,"4,653"
2033,Male,0,"25,080"
2033,Male,1,"25,497"
2033,Male,2,"25,853"
2033,Male,3,"26,326"
2033,Male,4,"26,684"
2033,Male,5,"27,026"
2033,Male,6,"27,306"
2033,Male,7,"27,540"
2033,Male,8,"27,727"
2033,Male,9,"27,881"
2033,Male,10,"28,004"
2033,Male,11,"28,080"
2033,Male,12,"28,136"
2033,Male,13,"28,158"
2033,Male,14,"28,154"
2033,Male,15,"28,065"
2033,Male,16,"28,003"
2033,Male,17,"27,895"
2033,Male,18,"27,898"
2033,Male,19,"27,944"
2033,Male,20,"28,485"
2033,Male,21,"28,586"
2033,Male,22,"28,851"
2033,Male,23,"30,129"
2033,Male,24,"30,788"
2033,Male,25,"31,196"
2033,Male,26,"31,409"
2033,Male,27,"31,321"
2033,Male,28,"31,672"
2033,Male,29,"32,383"
2033,Male,30,"32,849"
2033,Male,31,"33,248"
2033,Male,32,"34,109"
2033,Male,33,"35,575"
2033,Male,34,"36,989"
2033,Male,35,"38,317"
2033,Male,36,"40,497"
2033,Male,37,"43,708"
2033,Male,38,"44,727"
2033,Male,39,"44,557"
2033,Male,40,"43,873"
2033,Male,41,"42,794"
2033,Male,42,"41,751"
2033,Male,43,"40,935"
2033,Male,44,"40,012"
2033,Male,45,"38,473"
2033,Male,46,"37,461"
2033,Male,47,"38,131"
2033,Male,48,"38,109"
2033,Male,49,"37,318"
2033,Male,50,"36,813"
2033,Male,51,"36,074"
2033,Male,52,"35,969"
2033,Male,53,"35,071"
2033,Male,54,"33,554"
2033,Male,55,"32,337"
2033,Male,56,"31,990"
2033,Male,57,"31,807"
2033,Male,58,"31,569"
2033,Male,59,"30,635"
2033,Male,60,"30,961"
2033,Male,61,"31,131"
2033,Male,62,"33,011"
2033,Male,63,"32,747"
2033,Male,64,"32,092"
2033,Male,65,"31,068"
2033,Male,66,"30,419"
2033,Male,67,"30,870"
2033,Male,68,"32,385"
2033,Male,69,"33,224"
2033,Male,70,"33,957"
2033,Male,71,"32,375"
2033,Male,72,"32,535"
2033,Male,73,"31,457"
2033,Male,74,"30,169"
2033,Male,75,"29,725"
2033,Male,76,"28,288"
2033,Male,77,"27,351"
2033,Male,78,"25,842"
2033,Male,79,"24,141"
2033,Male,80,"22,436"
2033,Male,81,"20,921"
2033,Male,82,"19,662"
2033,Male,83,"18,396"
2033,Male,84,"17,010"
2033,Male,85,"16,163"
2033,Male,86,"14,949"
2033,Male,87,"11,617"
2033,Male,88,"10,034"
2033,Male,89,"9,034"
2033,Male,90,"7,812"
2033,Male,91,"6,356"
2033,Male,92,"5,367"
2033,Male,93,"4,363"
2033,Male,94,"3,594"
2033,Male,95,"2,909"
2033,Male,96,"2,234"
2033,Male,97,"1,833"
2033,Male,98,"1,450"
2033,Male,99,"1,049"
2033,Male,100+,"2,983"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2033,Female,0,"23,866"
2033,Female,1,"24,265"
2033,Female,2,"24,592"
2033,Female,3,"25,023"
2033,Female,4,"25,342"
2033,Female,5,"25,634"
2033,Female,6,"25,875"
2033,Female,7,"26,079"
2033,Female,8,"26,235"
2033,Female,9,"26,350"
2033,Female,10,"26,421"
2033,Female,11,"26,485"
2033,Female,12,"26,536"
2033,Female,13,"26,523"
2033,Female,14,"26,498"
2033,Female,15,"26,433"
2033,Female,16,"26,376"
2033,Female,17,"26,297"
2033,Female,18,"26,180"
2033,Female,19,"26,232"
2033,Female,20,"26,900"
2033,Female,21,"27,101"
2033,Female,22,"27,774"
2033,Female,23,"28,100"
2033,Female,24,"29,261"
2033,Female,25,"30,055"
2033,Female,26,"30,347"
2033,Female,27,"30,734"
2033,Female,28,"31,277"
2033,Female,29,"32,045"
2033,Female,30,"32,770"
2033,Female,31,"33,316"
2033,Female,32,"34,625"
2033,Female,33,"36,082"
2033,Female,34,"37,857"
2033,Female,35,"39,293"
2033,Female,36,"40,449"
2033,Female,37,"43,342"
2033,Female,38,"43,616"
2033,Female,39,"43,322"
2033,Female,40,"42,969"
2033,Female,41,"42,396"
2033,Female,42,"41,624"
2033,Female,43,"42,536"
2033,Female,44,"41,586"
2033,Female,45,"40,746"
2033,Female,46,"40,216"
2033,Female,47,"40,156"
2033,Female,48,"40,237"
2033,Female,49,"39,722"
2033,Female,50,"39,369"
2033,Female,51,"38,837"
2033,Female,52,"37,798"
2033,Female,53,"36,487"
2033,Female,54,"35,351"
2033,Female,55,"34,246"
2033,Female,56,"33,692"
2033,Female,57,"33,948"
2033,Female,58,"33,656"
2033,Female,59,"33,149"
2033,Female,60,"33,402"
2033,Female,61,"33,629"
2033,Female,62,"36,101"
2033,Female,63,"35,644"
2033,Female,64,"35,577"
2033,Female,65,"34,251"
2033,Female,66,"33,210"
2033,Female,67,"34,374"
2033,Female,68,"35,721"
2033,Female,69,"37,298"
2033,Female,70,"37,064"
2033,Female,71,"35,624"
2033,Female,72,"35,747"
2033,Female,73,"34,879"
2033,Female,74,"33,708"
2033,Female,75,"32,893"
2033,Female,76,"31,534"
2033,Female,77,"30,215"
2033,Female,78,"29,397"
2033,Female,79,"27,475"
2033,Female,80,"25,641"
2033,Female,81,"24,019"
2033,Female,82,"22,843"
2033,Female,83,"21,900"
2033,Female,84,"20,293"
2033,Female,85,"19,449"
2033,Female,86,"18,612"
2033,Female,87,"14,638"
2033,Female,88,"12,885"
2033,Female,89,"11,700"
2033,Female,90,"10,322"
2033,Female,91,"8,681"
2033,Female,92,"7,680"
2033,Female,93,"6,300"
2033,Female,94,"5,235"
2033,Female,95,"4,331"
2033,Female,96,"3,461"
2033,Female,97,"2,776"
2033,Female,98,"2,073"
2033,Female,99,"1,603"
2033,Female,100+,"4,802"
2034,Male,0,"24,980"
2034,Male,1,"25,340"
2034,Male,2,"25,757"
2034,Male,3,"26,126"
2034,Male,4,"26,607"
2034,Male,5,"26,987"
2034,Male,6,"27,315"
2034,Male,7,"27,597"
2034,Male,8,"27,832"
2034,Male,9,"28,029"
2034,Male,10,"28,192"
2034,Male,11,"28,307"
2034,Male,12,"28,386"
2034,Male,13,"28,444"
2034,Male,14,"28,469"
2034,Male,15,"28,443"
2034,Male,16,"28,372"
2034,Male,17,"28,280"
2034,Male,18,"28,217"
2034,Male,19,"28,321"
2034,Male,20,"28,448"
2034,Male,21,"29,002"
2034,Male,22,"29,162"
2034,Male,23,"29,449"
2034,Male,24,"30,758"
2034,Male,25,"31,534"
2034,Male,26,"31,923"
2034,Male,27,"32,179"
2034,Male,28,"32,110"
2034,Male,29,"32,409"
2034,Male,30,"33,092"
2034,Male,31,"33,512"
2034,Male,32,"33,851"
2034,Male,33,"34,645"
2034,Male,34,"36,112"
2034,Male,35,"37,490"
2034,Male,36,"38,788"
2034,Male,37,"40,941"
2034,Male,38,"44,092"
2034,Male,39,"45,128"
2034,Male,40,"44,927"
2034,Male,41,"44,196"
2034,Male,42,"43,114"
2034,Male,43,"42,059"
2034,Male,44,"41,166"
2034,Male,45,"40,215"
2034,Male,46,"38,595"
2034,Male,47,"37,597"
2034,Male,48,"38,221"
2034,Male,49,"38,140"
2034,Male,50,"37,304"
2034,Male,51,"36,831"
2034,Male,52,"36,061"
2034,Male,53,"35,952"
2034,Male,54,"35,044"
2034,Male,55,"33,561"
2034,Male,56,"32,335"
2034,Male,57,"32,003"
2034,Male,58,"31,790"
2034,Male,59,"31,547"
2034,Male,60,"30,597"
2034,Male,61,"30,895"
2034,Male,62,"31,027"
2034,Male,63,"32,936"
2034,Male,64,"32,593"
2034,Male,65,"31,941"
2034,Male,66,"30,876"
2034,Male,67,"30,244"
2034,Male,68,"30,677"
2034,Male,69,"32,127"
2034,Male,70,"32,930"
2034,Male,71,"33,571"
2034,Male,72,"31,967"
2034,Male,73,"32,070"
2034,Male,74,"30,868"
2034,Male,75,"29,471"
2034,Male,76,"29,023"
2034,Male,77,"27,509"
2034,Male,78,"26,449"
2034,Male,79,"24,868"
2034,Male,80,"23,144"
2034,Male,81,"21,447"
2034,Male,82,"19,918"
2034,Male,83,"18,603"
2034,Male,84,"17,523"
2034,Male,85,"16,049"
2034,Male,86,"15,158"
2034,Male,87,"13,845"
2034,Male,88,"10,745"
2034,Male,89,"9,152"
2034,Male,90,"8,269"
2034,Male,91,"6,911"
2034,Male,92,"5,643"
2034,Male,93,"4,612"
2034,Male,94,"3,756"
2034,Male,95,"3,047"
2034,Male,96,"2,317"
2034,Male,97,"1,840"
2034,Male,98,"1,521"
2034,Male,99,"1,091"
2034,Male,100+,"3,100"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2034,Female,0,"23,770"
2034,Female,1,"24,116"
2034,Female,2,"24,501"
2034,Female,3,"24,833"
2034,Female,4,"25,270"
2034,Female,5,"25,597"
2034,Female,6,"25,883"
2034,Female,7,"26,133"
2034,Female,8,"26,334"
2034,Female,9,"26,491"
